sys,sysname,arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpus,bus_speed,PS,executable,no_of_procs,runtime
lab007068,Dell_Optiplex_3040,IntelCorei56500_DDR42400_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,4,4096,100,mantevo_miniFE.x_100_6,6,40.8103
lab007068,Dell_Optiplex_3040,IntelCorei56500_DDR42400_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,4,4096,100,mantevo_miniFE.x_100_7,7,41.4681
lab007068,Dell_Optiplex_3040,IntelCorei56500_DDR42400_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,4,4096,100,mantevo_miniFE.x_100_8,8,41.5161
lab00801,Dell_Optiplex_3020,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,1024,100,mantevo_miniFE.x_100_1,1,11.0283
lab00801,Dell_Optiplex_3020,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,1024,100,mantevo_miniFE.x_100_2,2,9.55113
lab00801,Dell_Optiplex_3020,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,1024,100,mantevo_miniFE.x_100_3,3,9.20634
lab00801,Dell_Optiplex_3020,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,1024,100,mantevo_miniFE.x_100_4,4,8.82982
lab00801,Dell_Optiplex_3020,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,1024,100,mantevo_miniFE.x_100_5,5,9.20262
lab00801,Dell_Optiplex_3020,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,1024,100,mantevo_miniFE.x_100_6,6,9.62308
lab00801,Dell_Optiplex_3020,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,1024,100,mantevo_miniFE.x_100_7,7,9.24227
lab00801,Dell_Optiplex_3020,IntelCorei53470_DDR31600_4GB,3.2,X86_64,8,64,1,32,8,64,1,256,12,64,4,6144,4,DDR3,1600,4,1024,100,mantevo_miniFE.x_100_8,8,9.72687
pankaj_laptop,Lenovo_Tecra_A11,IntelCorei7620M_DDR31067_4GB,2.6,X86_64,8,64,1,32,8,64,1,256,16,64,2,4096,4,DDR3,1066,2,1024,100,mantevo_miniFE.x_100_1,1,18.0275
pankaj_laptop,Lenovo_Tecra_A11,IntelCorei7620M_DDR31067_4GB,2.6,X86_64,8,64,1,32,8,64,1,256,16,64,2,4096,4,DDR3,1066,2,1024,100,mantevo_miniFE.x_100_2,2,15.065
pankaj_laptop,Lenovo_Tecra_A11,IntelCorei7620M_DDR31067_4GB,2.6,X86_64,8,64,1,32,8,64,1,256,16,64,2,4096,4,DDR3,1066,2,1024,100,mantevo_miniFE.x_100_3,3,15.043
pankaj_laptop,Lenovo_Tecra_A11,IntelCorei7620M_DDR31067_4GB,2.6,X86_64,8,64,1,32,8,64,1,256,16,64,2,4096,4,DDR3,1066,2,1024,100,mantevo_miniFE.x_100_4,4,14.6065
pankaj_laptop,Lenovo_Tecra_A11,IntelCorei7620M_DDR31067_4GB,2.6,X86_64,8,64,1,32,8,64,1,256,16,64,2,4096,4,DDR3,1066,2,1024,100,mantevo_miniFE.x_100_5,5,16.092
pankaj_laptop,Lenovo_Tecra_A11,IntelCorei7620M_DDR31067_4GB,2.6,X86_64,8,64,1,32,8,64,1,256,16,64,2,4096,4,DDR3,1066,2,1024,100,mantevo_miniFE.x_100_6,6,16.1244
pankaj_laptop,Lenovo_Tecra_A11,IntelCorei7620M_DDR31067_4GB,2.6,X86_64,8,64,1,32,8,64,1,256,16,64,2,4096,4,DDR3,1066,2,1024,100,mantevo_miniFE.x_100_7,7,16.2221
pankaj_laptop,Lenovo_Tecra_A11,IntelCorei7620M_DDR31067_4GB,2.6,X86_64,8,64,1,32,8,64,1,256,16,64,2,4096,4,DDR3,1066,2,1024,100,mantevo_miniFE.x_100_8,8,16.0408
